OrderDetailID,OrderID,ProductID,Quantity,UnitPrice,Discount
3278,317,13,5,559.83,13.00
3279,935,60,3,324.16,4.00
3280,829,80,5,320.24,13.00
3281,334,12,1,61.23,12.00
3282,591,40,2,321.72,12.00
3283,830,72,3,173.36,1.00
3284,1344,72,5,674.46,16.00
3285,1259,19,1,467.51,5.00
3286,1013,79,5,149.45,15.00
3287,366,53,3,14.82,7.00
3288,1260,15,3,140.37,23.00
3289,802,59,5,456.10,3.00
3290,272,59,2,170.94,10.00
3291,1378,48,4,670.63,0.00
3292,934,80,5,132.76,5.00
3293,767,4,4,654.31,10.00
3294,539,11,1,356.31,18.00
3295,652,75,2,568.32,4.00
3296,714,37,3,60.62,7.00
3297,778,73,2,492.68,1.00
3298,394,14,5,641.62,1.00
3299,167,14,5,79.35,12.00
3300,593,78,2,495.05,23.00
3301,691,71,2,260.19,13.00
3302,162,47,1,327.84,23.00
3303,1031,49,1,321.30,22.00
3304,24,59,3,425.83,20.00
3305,823,5,5,328.76,4.00
3306,1315,5,1,152.48,25.00
3307,312,20,2,583.77,2.00
3308,1204,36,4,48.25,23.00
3309,422,43,5,108.06,14.00
3310,1006,65,3,618.69,6.00
3311,738,21,3,133.75,2.00
3312,1107,13,2,671.46,22.00
3313,324,66,4,190.55,18.00
3314,964,48,2,392.87,16.00
3315,1325,56,3,688.94,21.00
3316,37,67,1,269.35,20.00
3317,297,72,1,411.53,8.00
3318,495,27,4,584.29,11.00
3319,69,10,1,654.51,18.00
3320,1030,67,1,319.39,4.00
3321,213,15,2,638.36,22.00
3322,1018,8,1,380.07,6.00
3323,418,5,5,590.26,24.00
3324,630,77,3,490.18,6.00
3325,293,59,1,621.73,1.00
3326,848,52,1,375.99,21.00
3327,882,7,1,197.56,11.00
3328,786,74,4,313.74,8.00
3329,671,75,1,334.18,7.00
3330,700,17,1,409.66,8.00
3331,762,29,3,283.22,20.00
3332,870,35,5,532.89,2.00
3333,915,36,3,564.64,1.00
3334,712,9,4,360.46,24.00
3335,1170,44,4,372.52,18.00
3336,986,13,3,27.19,16.00
3337,1313,57,4,344.64,5.00
3338,1461,77,4,541.14,0.00
3339,1331,33,2,311.03,5.00
3340,665,57,2,401.51,18.00
3341,882,20,4,160.81,4.00
3342,967,47,4,391.21,22.00
3343,1477,70,4,191.96,15.00
3344,676,27,1,609.05,13.00
3345,258,12,1,407.75,17.00
3346,529,77,1,226.34,21.00
3347,163,56,1,479.75,17.00
3348,267,75,2,129.23,11.00
3349,708,40,5,129.00,5.00
3350,1307,80,3,638.41,14.00
3351,142,5,4,671.37,13.00
3352,488,74,3,540.62,12.00
3353,1450,13,4,686.18,17.00
3354,660,66,3,394.52,8.00
3355,1476,76,1,56.14,8.00
3356,1302,52,5,529.30,19.00
3357,1462,56,5,475.66,24.00
3358,577,42,1,484.96,9.00
3359,803,69,4,45.19,1.00
3360,754,60,1,588.90,19.00
3361,15,34,5,59.24,14.00
3362,526,29,2,561.90,21.00
3363,34,50,2,398.97,13.00
3364,756,71,4,55.40,6.00
3365,822,38,2,657.61,6.00
3366,1485,57,1,470.69,0.00
3367,787,78,4,198.12,20.00
3368,29,20,4,198.11,2.00
3369,1074,30,1,464.01,10.00
3370,213,29,5,15.34,21.00
3371,457,12,5,120.50,9.00
3372,709,49,5,225.23,22.00
3373,48,12,4,45.62,25.00
3374,899,6,4,196.29,20.00
3375,972,15,3,194.67,17.00
3376,925,26,1,239.64,12.00
3377,943,65,3,129.17,3.00
3378,926,53,2,156.61,1.00
3379,1434,25,3,310.21,18.00
3380,1222,57,3,544.55,21.00
3381,136,17,2,412.51,14.00
3382,1481,4,3,596.74,24.00
3383,322,32,3,343.70,18.00
3384,1385,44,5,99.80,13.00
3385,416,61,4,408.57,5.00
3386,1394,54,4,171.76,7.00
3387,1035,60,5,609.44,19.00
3388,452,79,4,335.83,2.00
3389,95,38,1,141.80,12.00
3390,1290,74,3,15.67,7.00
3391,1008,62,2,342.07,20.00
3392,574,18,2,92.96,14.00
3393,1039,37,1,561.66,14.00
3394,1084,17,2,234.89,9.00
3395,634,6,4,360.27,24.00
3396,1087,34,4,436.29,25.00
3397,231,59,2,284.83,25.00
3398,1348,2,3,185.17,18.00
3399,576,54,1,468.41,12.00
3400,888,60,1,10.88,20.00
3401,733,54,5,281.90,16.00
3402,377,74,4,70.96,16.00
3403,101,76,4,350.90,6.00
3404,690,53,3,362.23,6.00
3405,331,16,3,181.66,19.00
3406,93,74,1,301.02,8.00
3407,1277,75,1,413.78,14.00
3408,403,69,3,199.39,5.00
3409,1139,72,5,303.52,12.00
3410,50,75,2,653.69,22.00
3411,644,76,2,108.90,8.00
3412,1015,51,1,412.87,13.00
3413,10,50,4,445.61,10.00
3414,1241,78,1,488.96,22.00
3415,1164,7,3,61.22,11.00
3416,317,28,3,69.78,13.00
3417,94,46,4,638.48,4.00
3418,461,28,4,178.62,17.00
3419,989,4,2,437.72,25.00
3420,81,38,2,338.93,23.00
3421,708,23,1,621.08,11.00
3422,545,80,3,28.48,25.00
3423,590,21,4,340.73,8.00
3424,46,54,3,609.90,8.00
3425,790,62,5,524.56,3.00
3426,253,56,4,429.99,9.00
3427,661,6,2,670.90,0.00
3428,744,15,1,676.47,19.00
3429,783,30,2,279.93,20.00
3430,280,69,4,331.12,24.00
3431,222,33,5,388.17,5.00
3432,1166,63,1,125.03,17.00
3433,294,71,1,28.11,20.00
3434,1258,48,1,356.83,6.00
3435,46,21,4,169.32,23.00
3436,697,38,3,196.39,11.00
3437,873,57,4,9.61,0.00
3438,597,29,2,336.68,4.00
3439,174,14,1,487.32,16.00
3440,1493,4,3,413.62,20.00
3441,950,43,1,251.10,14.00
3442,696,6,2,316.56,19.00
3443,972,48,2,257.82,11.00
3444,958,63,3,50.13,22.00
3445,1082,54,2,446.18,14.00
3446,901,39,4,61.94,9.00
3447,193,73,1,409.86,17.00
3448,684,12,5,674.24,12.00
3449,64,79,3,561.65,24.00
3450,40,40,1,382.95,12.00
3451,868,77,3,501.90,24.00
3452,1313,74,3,491.58,14.00
3453,1048,53,2,267.13,5.00
3454,55,45,1,409.92,22.00
3455,13,15,5,529.01,21.00
3456,491,43,3,549.18,15.00
3457,391,42,3,578.61,8.00
3458,1435,58,1,625.00,22.00
3459,1274,75,2,25.35,16.00
3460,1463,40,3,366.15,21.00
3461,958,75,1,385.32,14.00
3462,1438,36,5,124.40,9.00
3463,156,32,3,503.98,2.00
3464,543,33,1,292.94,3.00
3465,538,40,3,307.98,9.00
3466,853,77,5,680.86,22.00
3467,597,5,3,552.47,8.00
3468,1447,25,1,310.60,16.00
3469,1116,16,4,624.66,12.00
3470,1232,62,5,638.27,18.00
3471,450,38,1,25.57,18.00
3472,838,43,1,117.16,6.00
3473,1068,14,3,491.45,6.00
3474,793,80,4,61.80,22.00
3475,136,72,4,618.14,22.00
3476,508,26,3,604.93,16.00
3477,1280,19,3,210.76,5.00
3478,802,42,2,584.58,7.00
3479,1066,11,1,107.96,19.00
3480,1473,80,3,690.55,11.00
3481,169,6,4,163.44,4.00
3482,1139,77,4,426.51,13.00
3483,187,47,4,403.05,17.00
3484,221,44,2,269.54,24.00
3485,818,63,4,84.52,8.00
3486,1263,11,5,382.07,10.00
3487,249,78,3,560.23,3.00
3488,86,8,1,234.57,18.00
3489,66,64,5,552.76,14.00
3490,52,63,2,685.59,13.00
3491,199,33,2,272.81,19.00
3492,946,60,5,648.48,7.00
3493,712,33,2,502.40,0.00
3494,1301,9,2,80.31,2.00
3495,1407,16,4,35.19,19.00
3496,1305,3,5,615.55,1.00
3497,220,69,2,577.46,2.00
3498,204,18,3,696.02,6.00
3499,777,4,1,437.60,3.00
3500,254,7,4,111.62,18.00
3501,629,73,1,253.36,11.00
3502,503,12,2,15.83,25.00
3503,815,35,1,657.33,2.00
3504,978,74,5,361.86,1.00
3505,656,29,5,542.16,0.00
3506,34,78,1,500.26,4.00
3507,946,1,5,42.47,1.00
3508,398,75,5,161.84,9.00
3509,842,7,5,157.79,16.00
3510,315,38,3,371.25,6.00
3511,1074,8,5,423.80,0.00
3512,1172,20,5,179.15,10.00
3513,1341,68,2,520.24,11.00
3514,847,66,3,458.85,7.00
3515,193,65,5,449.35,22.00
3516,259,23,3,644.89,18.00
3517,1104,30,5,315.22,11.00
3518,982,44,5,557.07,16.00
3519,111,76,4,212.55,5.00
3520,1099,18,2,218.04,2.00
3521,14,78,5,141.41,4.00
3522,51,46,4,292.52,7.00
3523,914,18,2,619.77,6.00
3524,1472,12,4,192.72,23.00
3525,1304,17,2,14.04,1.00
3526,594,79,5,334.76,18.00
3527,575,79,5,543.30,23.00
3528,370,36,4,171.06,4.00
3529,766,35,3,143.57,24.00
3530,359,3,5,288.27,6.00
3531,1015,56,2,146.98,21.00
3532,674,33,5,174.88,15.00
3533,142,35,3,634.50,25.00
3534,1082,22,5,159.69,1.00
3535,1350,77,5,690.98,11.00
3536,995,47,3,692.38,3.00
3537,1392,54,3,427.48,2.00
3538,1165,50,3,63.68,12.00
3539,1166,52,2,152.30,23.00
3540,786,13,2,139.72,5.00
3541,15,67,4,57.89,16.00
3542,1206,7,3,259.84,16.00
3543,1020,63,4,490.57,2.00
3544,91,14,1,260.85,15.00
3545,968,25,1,296.77,3.00
3546,515,28,5,439.43,12.00
3547,576,51,4,372.93,1.00
3548,641,8,5,591.62,25.00
3549,865,48,4,607.19,9.00
3550,1461,30,2,421.95,16.00
3551,447,5,3,398.05,6.00
3552,675,77,2,625.86,0.00
3553,1183,64,3,416.76,7.00
3554,1326,12,5,71.43,14.00
3555,1440,8,3,673.47,25.00
3556,1112,22,2,61.88,16.00
3557,609,32,1,685.36,19.00
3558,1180,47,2,246.60,5.00
3559,454,46,4,128.73,7.00
3560,1435,75,5,185.64,2.00
3561,1224,63,4,45.62,3.00
3562,952,56,4,176.22,2.00
3563,372,66,4,442.94,10.00
3564,648,7,2,280.50,25.00
3565,654,13,4,451.03,3.00
3566,128,45,4,663.09,23.00
3567,840,74,3,295.70,14.00
3568,418,73,3,661.72,19.00
3569,1200,45,3,82.50,13.00
3570,857,56,5,185.12,25.00
3571,64,16,5,385.61,10.00
3572,1431,16,2,446.71,4.00
3573,1302,44,4,513.78,8.00
3574,1310,22,3,558.56,20.00
3575,902,29,2,452.37,18.00
3576,18,32,3,476.42,2.00
3577,311,34,2,636.47,12.00
3578,1340,75,5,78.06,8.00
3579,25,2,4,299.86,21.00
3580,1207,18,3,400.27,0.00
3581,1475,39,1,372.46,3.00
3582,717,80,2,306.58,14.00
3583,1297,1,5,20.69,18.00
3584,470,8,5,123.77,13.00
3585,69,32,1,105.72,20.00
3586,1238,56,4,473.38,22.00
3587,970,43,2,463.25,20.00
3588,1336,30,5,351.21,16.00
3589,70,27,4,453.70,1.00
3590,681,4,2,36.73,12.00
3591,834,56,2,578.97,12.00
3592,1153,58,5,480.69,3.00
3593,1241,71,5,495.18,15.00
3594,593,20,4,146.37,7.00
3595,733,71,4,157.49,23.00
3596,696,26,3,277.82,6.00
3597,796,7,4,630.94,21.00
3598,1168,72,4,359.30,2.00
3599,1186,27,5,570.65,22.00
3600,921,68,4,117.25,15.00
3601,509,52,4,354.42,14.00
3602,1097,43,5,85.10,16.00
3603,80,78,4,62.03,13.00
3604,323,10,3,223.71,6.00
3605,1063,60,2,500.84,18.00
3606,246,64,4,64.66,15.00
3607,1472,38,4,386.89,2.00
3608,66,37,2,15.69,8.00
3609,1103,2,4,33.72,16.00
3610,130,53,4,15.51,4.00
3611,248,6,3,489.80,12.00
3612,28,70,4,215.32,23.00
3613,1250,30,4,193.70,4.00
3614,784,17,5,391.00,16.00
3615,1122,35,1,428.61,23.00
3616,836,77,4,426.35,3.00
3617,724,48,4,256.02,9.00
3618,425,21,5,540.04,2.00
3619,292,38,1,337.42,25.00
3620,823,38,1,461.05,3.00
3621,32,39,5,36.64,11.00
3622,626,74,5,78.79,15.00
3623,270,31,1,414.96,1.00
3624,1044,12,3,180.49,4.00
3625,269,41,4,227.35,4.00
3626,999,35,5,290.95,19.00
3627,1235,13,3,104.54,25.00
3628,5,58,4,462.26,14.00
3629,343,13,4,679.79,6.00
3630,880,17,5,334.45,23.00
3631,622,31,5,521.38,6.00
3632,225,59,4,120.47,14.00
3633,799,62,3,62.88,8.00
3634,1237,46,1,560.28,13.00
3635,1168,55,5,519.35,5.00
3636,1017,5,1,600.15,12.00
3637,741,73,4,161.44,19.00
3638,1494,68,3,658.00,8.00
3639,344,4,2,51.75,6.00
3640,492,68,1,513.55,6.00
3641,846,42,1,525.37,14.00
3642,426,60,2,92.08,18.00
3643,719,27,5,499.87,5.00
3644,101,16,3,609.92,2.00
3645,577,28,3,289.39,18.00
3646,727,34,3,360.24,10.00
3647,151,46,4,34.12,21.00
3648,545,41,4,496.59,24.00
3649,934,77,5,155.95,0.00
3650,374,17,4,586.62,8.00
3651,1195,58,3,550.34,2.00
3652,356,64,4,494.39,25.00
3653,595,76,3,477.08,17.00
3654,1243,48,2,256.98,21.00
3655,340,20,3,63.51,17.00
3656,1032,57,5,217.40,16.00
3657,907,68,3,171.70,17.00
3658,1247,29,5,265.37,23.00
3659,1181,21,4,294.91,14.00
3660,755,31,1,23.70,21.00
3661,453,55,2,406.24,13.00
3662,536,18,5,14.57,16.00
3663,749,46,4,311.49,22.00
3664,157,29,1,431.99,11.00
3665,1409,77,3,531.65,18.00
3666,24,8,1,445.35,21.00
3667,1298,73,1,597.67,4.00
3668,313,36,5,598.16,10.00
3669,1080,3,5,26.50,17.00
3670,330,28,5,341.49,20.00
3671,170,18,3,151.69,2.00
3672,589,47,5,209.53,9.00
3673,1396,50,5,546.72,2.00
3674,135,76,5,583.91,14.00
3675,392,58,3,414.78,3.00
3676,632,62,3,259.80,10.00
3677,657,16,2,307.48,7.00
3678,925,50,1,344.82,2.00
3679,115,13,2,169.07,5.00
3680,1297,74,3,564.15,25.00
3681,1023,2,2,177.53,5.00
3682,545,14,3,497.28,23.00
3683,15,13,5,564.25,15.00
3684,1062,64,2,174.73,12.00
3685,1041,25,1,242.85,23.00
3686,1133,13,1,16.46,11.00
3687,223,38,5,405.27,10.00
3688,1082,68,4,83.14,20.00
3689,11,58,4,595.78,5.00
3690,1280,13,1,91.24,25.00
3691,672,34,2,381.27,6.00
3692,739,74,5,600.92,0.00
3693,646,1,2,285.14,5.00
3694,1332,5,2,387.94,18.00
3695,669,73,1,419.75,21.00
3696,1397,53,4,461.94,2.00
3697,419,59,1,324.27,14.00
3698,169,10,5,527.06,15.00
3699,1032,45,3,671.31,21.00
3700,679,74,4,170.81,20.00
3701,1480,65,2,658.22,5.00
3702,100,76,1,503.63,22.00
3703,1119,39,2,51.93,19.00
3704,1045,69,3,477.65,6.00
3705,523,43,3,651.51,8.00
3706,1021,8,4,635.46,10.00
3707,913,20,1,278.05,21.00
3708,912,59,3,84.50,11.00
3709,896,10,1,208.97,10.00
3710,1438,43,1,98.16,19.00
3711,843,73,3,211.14,7.00
3712,673,23,3,535.58,19.00
3713,1343,49,3,677.28,21.00
3714,1099,7,5,601.42,11.00
3715,1354,1,3,524.07,22.00
3716,1261,51,2,408.59,14.00
3717,214,79,5,558.87,2.00
3718,1079,64,5,293.27,15.00
3719,1328,38,2,340.51,0.00
3720,363,73,1,213.81,21.00
3721,364,79,2,453.64,2.00
3722,259,15,2,351.13,16.00
3723,1348,69,4,435.87,1.00
3724,314,56,4,509.75,1.00
3725,1357,61,4,331.16,9.00
3726,775,36,5,687.79,1.00
3727,186,13,1,325.93,12.00
3728,507,30,3,201.37,25.00
3729,575,69,4,18.89,13.00
3730,1161,38,2,117.66,18.00
3731,544,24,1,623.51,23.00
3732,1107,44,1,525.36,7.00
3733,476,60,2,339.64,2.00
3734,597,59,1,239.27,1.00
3735,644,66,2,517.57,7.00
3736,194,44,1,514.96,16.00
3737,72,75,4,637.47,23.00
3738,1077,57,1,168.18,1.00
3739,1346,12,3,25.47,20.00
3740,1450,34,4,487.92,10.00
3741,1044,51,2,202.60,3.00
3742,773,3,2,483.29,15.00
3743,1092,53,5,695.81,5.00
3744,1434,51,4,403.57,23.00
3745,1332,35,3,134.04,2.00
3746,616,33,3,679.45,20.00
3747,892,21,2,415.23,8.00
3748,615,65,1,363.85,15.00
3749,423,33,1,548.64,14.00
3750,1112,67,4,375.24,17.00
3751,62,28,5,152.95,5.00
3752,130,16,1,355.97,19.00
3753,805,11,2,384.30,24.00
3754,151,13,1,568.17,19.00
3755,178,45,2,281.70,10.00
3756,1002,9,5,217.67,20.00
3757,957,75,4,496.09,2.00
3758,630,18,4,409.01,6.00
3759,859,26,5,416.70,15.00
3760,266,27,2,172.28,20.00
3761,410,23,3,388.62,10.00
3762,194,53,4,219.07,5.00
3763,1004,11,4,611.02,6.00
3764,1407,76,3,699.68,19.00
3765,1106,53,5,414.52,10.00
3766,502,73,5,168.57,15.00
3767,1144,5,5,349.20,21.00
3768,420,20,5,580.72,17.00
3769,145,54,4,630.02,25.00
3770,514,28,1,51.85,19.00
3771,1061,38,1,296.03,6.00
3772,548,22,4,293.82,10.00
3773,1492,52,2,223.02,23.00
3774,643,16,2,286.36,21.00
3775,384,27,1,94.01,6.00
3776,1253,79,1,587.29,7.00
3777,442,10,1,235.54,19.00
3778,505,47,5,183.54,2.00
3779,139,48,3,543.84,21.00
3780,565,4,5,95.17,15.00
3781,417,58,4,450.98,18.00
3782,78,29,1,61.15,25.00
3783,1456,46,4,143.79,6.00
3784,125,25,2,500.03,23.00
3785,1209,38,1,370.05,4.00
3786,669,34,5,60.26,12.00
3787,442,4,4,417.26,6.00
3788,846,5,3,113.94,15.00
3789,713,60,1,287.23,21.00
3790,196,30,4,162.87,18.00
3791,668,67,3,633.36,7.00
3792,1007,55,5,646.37,8.00
3793,1153,24,2,101.90,0.00
3794,809,63,2,153.42,2.00
3795,1180,31,1,618.52,7.00
3796,630,18,5,233.20,2.00
3797,140,71,1,359.78,3.00
3798,1072,3,1,185.70,13.00
3799,126,33,3,282.39,6.00
3800,809,7,3,270.50,18.00
3801,1230,14,4,308.99,20.00
3802,1351,69,5,484.96,2.00
3803,1412,58,1,504.25,17.00
3804,295,51,1,502.40,7.00
3805,284,14,5,412.85,7.00
3806,901,21,1,541.94,22.00
3807,964,45,1,631.25,6.00
3808,1137,9,5,670.42,15.00
3809,93,63,3,316.67,24.00
3810,356,67,5,178.14,11.00
3811,1025,7,4,601.62,10.00
3812,389,4,1,664.01,15.00
3813,929,74,2,128.90,12.00
3814,369,63,3,341.46,13.00
3815,907,29,5,363.19,14.00
3816,46,37,4,61.21,24.00
3817,220,24,1,577.23,11.00
3818,1055,63,2,560.70,12.00
3819,1438,10,2,689.90,15.00
3820,1079,73,5,313.80,15.00
3821,136,5,2,580.14,21.00
3822,154,80,4,520.22,6.00
3823,1414,67,3,698.30,12.00
3824,1336,38,5,382.29,9.00
3825,363,18,1,16.77,4.00
3826,1366,5,3,434.58,1.00
3827,567,26,3,35.33,5.00
3828,696,13,1,233.93,14.00
3829,105,27,4,391.33,5.00
3830,859,22,5,300.97,16.00
3831,302,45,5,550.99,4.00
3832,159,15,5,549.17,18.00
3833,525,56,1,397.29,17.00
3834,1311,57,3,407.51,15.00
3835,753,12,5,459.50,16.00
3836,826,35,3,549.60,3.00
3837,338,58,3,551.96,0.00
3838,1309,10,5,355.95,18.00
3839,1201,24,5,21.11,23.00
3840,94,3,2,70.54,1.00
3841,593,23,3,579.32,15.00
3842,1472,69,5,313.97,2.00
3843,362,19,2,665.92,17.00
3844,1266,76,2,370.42,0.00
3845,1047,18,2,105.82,24.00
3846,480,16,3,698.09,12.00
3847,1234,60,5,289.86,17.00
3848,665,37,5,452.95,24.00
3849,239,40,4,81.65,12.00
3850,771,77,3,9.26,20.00
3851,88,10,2,257.39,1.00
3852,967,72,3,664.81,17.00
3853,909,54,3,171.27,8.00
3854,259,66,5,297.68,15.00
3855,1322,49,3,423.30,9.00
3856,357,46,5,163.85,4.00
3857,68,74,4,514.80,23.00
3858,343,2,5,667.76,4.00
3859,639,25,1,579.14,22.00
3860,852,62,3,433.03,11.00
3861,258,47,2,215.66,5.00
3862,662,63,4,477.25,7.00
3863,172,7,1,128.43,21.00
3864,1344,58,2,109.81,5.00
3865,1372,79,3,549.19,21.00
3866,1126,67,4,214.09,18.00
3867,1146,41,5,158.54,21.00
3868,265,52,4,268.60,1.00
3869,271,65,2,681.11,2.00
3870,149,29,1,530.90,17.00
3871,13,69,3,574.21,9.00
3872,1111,71,2,680.18,11.00
3873,294,61,3,84.02,17.00
3874,488,16,5,490.03,20.00
3875,458,68,4,243.39,16.00
3876,474,5,2,179.02,22.00
3877,39,10,5,634.14,12.00
3878,66,63,5,445.16,1.00
3879,862,41,4,153.89,25.00
3880,591,2,1,102.45,19.00
3881,339,59,4,51.33,16.00
3882,1262,47,5,522.67,20.00
3883,535,70,3,695.34,9.00
3884,363,67,4,492.49,12.00
3885,538,35,3,183.59,6.00
3886,914,11,1,308.34,24.00
3887,355,58,1,316.48,12.00
3888,750,73,5,8.46,18.00
3889,904,75,1,466.37,15.00
3890,1475,28,2,603.01,5.00
3891,213,4,2,665.34,24.00
3892,120,48,4,224.54,22.00
3893,1433,19,2,614.07,14.00
3894,1135,27,5,36.25,13.00
3895,994,69,1,641.80,15.00
3896,964,64,2,663.90,13.00
3897,736,33,2,679.08,0.00
3898,897,54,2,420.35,23.00
3899,559,55,3,51.05,2.00
3900,193,56,3,658.48,6.00
3901,813,71,4,163.38,20.00
3902,1166,67,5,568.04,22.00
3903,310,32,1,519.91,20.00
3904,599,34,5,48.05,14.00
3905,460,14,4,644.88,25.00
3906,999,62,3,164.47,16.00
3907,604,30,2,164.09,24.00
3908,1488,11,5,163.79,16.00
3909,1122,46,3,596.84,5.00
3910,1430,53,1,616.60,2.00
3911,1443,70,3,72.61,4.00
3912,801,32,5,232.74,13.00
3913,320,39,2,75.78,25.00
3914,696,6,3,493.08,15.00
3915,882,25,4,466.34,11.00
3916,1217,44,3,75.22,12.00
3917,1265,24,3,394.74,14.00
3918,411,24,3,171.38,13.00
3919,140,55,3,690.89,9.00
3920,820,65,5,664.88,8.00
3921,1258,31,5,270.46,19.00
3922,544,30,3,602.08,3.00
3923,303,23,2,301.71,18.00
3924,1463,20,1,81.43,3.00
3925,1314,33,5,390.94,24.00
3926,553,43,2,282.69,4.00
3927,87,16,4,146.18,20.00
3928,411,72,5,35.53,18.00
3929,1464,41,1,557.84,18.00
3930,308,30,1,182.39,7.00
3931,1048,46,5,671.53,24.00
3932,1190,37,1,27.54,19.00
3933,961,15,5,607.07,8.00
3934,695,50,1,261.84,6.00
3935,928,31,3,367.75,17.00
3936,1043,57,5,163.65,10.00
3937,1212,72,2,623.77,14.00
3938,687,9,1,344.42,16.00
3939,556,31,2,215.84,6.00
3940,1423,2,4,388.94,0.00
3941,627,78,5,616.71,22.00
3942,115,11,3,362.74,1.00
3943,1413,24,3,649.40,3.00
3944,1427,4,5,673.63,21.00
3945,575,24,5,475.31,20.00
3946,164,18,4,384.13,3.00
3947,554,1,3,55.29,2.00
3948,1157,32,1,681.71,22.00
3949,552,33,3,560.86,18.00
3950,1184,66,4,380.96,11.00
3951,474,30,1,439.14,19.00
3952,299,37,3,350.91,8.00
3953,867,46,5,184.99,9.00
3954,1120,61,4,455.80,3.00
3955,327,38,4,373.26,24.00
3956,156,57,5,435.99,21.00
3957,265,76,4,163.42,18.00
3958,414,30,4,609.08,9.00
3959,67,23,1,508.70,12.00
3960,226,36,1,631.27,4.00
3961,330,25,5,79.20,19.00
3962,171,57,5,34.25,6.00
3963,1135,75,3,538.15,12.00
3964,963,17,3,628.49,20.00
3965,499,27,4,62.38,23.00
3966,1106,63,2,208.51,3.00
3967,1471,61,4,175.25,8.00
3968,569,51,3,92.64,18.00
3969,1421,76,5,12.76,11.00
3970,595,1,4,502.88,8.00
3971,911,36,1,554.31,18.00
3972,1020,76,5,56.51,21.00
3973,1300,9,3,24.33,6.00
3974,949,48,2,174.60,5.00
3975,1000,75,1,149.09,12.00
3976,1033,31,5,602.58,2.00
3977,987,34,4,92.62,15.00
3978,701,65,5,44.58,18.00
3979,1451,22,4,339.52,19.00
3980,1338,73,5,235.69,0.00
3981,263,37,2,428.83,4.00
3982,785,4,1,534.77,4.00
3983,3,25,5,277.47,13.00
3984,155,62,2,62.31,24.00
3985,248,2,5,9.77,9.00
3986,530,66,1,512.26,8.00
3987,824,14,2,539.25,4.00
3988,121,23,1,489.43,18.00
3989,517,34,1,644.52,18.00
3990,1076,47,5,230.03,3.00
3991,1118,31,5,661.19,4.00
3992,1441,43,1,11.21,1.00
3993,273,4,4,474.46,11.00
3994,1134,55,5,620.38,7.00
3995,475,32,3,603.70,22.00
3996,151,51,3,571.74,9.00
3997,1404,1,3,637.44,24.00
3998,332,36,5,280.45,10.00
3999,153,8,5,295.02,22.00
4000,756,67,1,346.05,9.00
4001,932,66,5,343.96,16.00
4002,1180,37,3,422.48,14.00
4003,1374,62,3,585.88,5.00
4004,836,68,2,193.62,21.00
4005,408,19,2,585.60,16.00
4006,492,57,1,227.20,2.00
4007,1457,7,2,571.35,16.00
4008,694,48,1,489.68,5.00
4009,1490,26,1,621.76,5.00
4010,1489,38,3,312.09,15.00
4011,34,58,2,362.72,3.00
4012,345,2,5,582.94,4.00
4013,467,38,5,489.03,5.00
4014,591,71,1,362.71,9.00
4015,362,11,4,405.92,3.00
4016,98,3,2,243.17,5.00
4017,1215,72,5,608.51,3.00
4018,507,59,5,540.28,3.00
4019,1272,27,3,65.02,19.00
4020,254,34,3,373.88,4.00
4021,348,66,2,609.63,16.00
4022,1238,70,5,58.18,8.00
4023,653,5,4,559.11,3.00
4024,1126,22,1,692.00,22.00
4025,1281,50,2,456.15,16.00
4026,1397,74,3,529.87,12.00
4027,1424,23,3,224.93,23.00
4028,1168,60,2,619.52,2.00
4029,1111,40,5,472.81,9.00
4030,1434,4,3,123.37,16.00
4031,1417,1,2,303.72,8.00
4032,1262,44,1,45.25,9.00
4033,785,79,5,357.86,17.00
4034,802,6,3,324.99,6.00
4035,826,76,5,623.93,19.00
4036,62,22,3,164.24,3.00
4037,1118,39,2,144.66,4.00
4038,966,79,3,454.23,1.00
4039,313,66,4,508.01,4.00
4040,853,56,5,150.62,8.00
4041,1484,33,4,333.76,17.00
4042,335,13,1,395.53,20.00
4043,1331,24,4,492.16,25.00
4044,848,27,4,660.57,22.00
4045,880,48,5,178.40,9.00
4046,1427,19,5,510.05,14.00
4047,730,31,4,54.30,25.00
4048,82,28,1,132.82,20.00
4049,1020,19,5,470.93,8.00
4050,1376,49,4,285.78,8.00
4051,829,6,4,480.46,7.00
4052,1439,44,2,38.84,24.00
4053,163,67,3,611.74,8.00
4054,154,33,5,392.02,10.00
4055,62,56,2,488.44,15.00
4056,741,21,1,588.87,0.00
4057,1101,67,5,194.60,12.00
4058,777,54,4,362.93,25.00
4059,1071,62,5,509.17,7.00
4060,191,7,3,241.78,10.00
4061,1274,12,4,437.36,22.00
4062,568,76,3,240.80,2.00
4063,565,15,2,697.29,6.00
4064,1321,69,4,474.27,11.00
4065,70,24,3,414.59,12.00
4066,764,21,3,640.88,3.00
4067,742,46,4,27.23,7.00
4068,437,33,2,551.93,2.00
4069,808,42,1,96.06,8.00
4070,955,31,4,385.03,10.00
4071,1049,80,5,623.64,21.00
4072,157,6,2,376.27,3.00
4073,1388,31,5,331.36,22.00
4074,576,68,2,581.68,25.00
4075,606,33,2,240.65,17.00
4076,306,52,4,59.71,1.00
4077,1365,20,3,450.20,9.00
4078,961,50,4,393.50,4.00
4079,1406,18,1,453.86,4.00
4080,761,58,4,551.78,15.00
4081,61,67,5,262.80,24.00
4082,1393,1,2,672.63,10.00
